Name,Id,Strength,Defense,Speed,Dexterity,Total,level,attackswon,attackslost,attacksdraw,attacksassisted,defendswon,defendslost,defendsstalemated,elo,yourunaway,theyrunaway,unarmoredwon,bestkillstreak,attackhits,attackmisses,attackdamage,bestdamage,onehitkills,attackcriticalhits,roundsfired,specialammoused,hollowammoused,tracerammoused,piercingammoused,incendiaryammoused,attacksstealthed,retals,moneymugged,largestmug,itemslooted,highestbeaten,respectforfaction,rankedwarhits,raidhits,territoryjoins,territoryclears,territorytime,jobpointsused,trainsreceived,itemsbought,auctionswon,auctionsells,itemssent,trades,cityitemsbought,pointsbought,pointssold,bazaarcustomers,bazaarsales,bazaarprofit,itemmarketcustomers,itemmarketsales,itemmarketrevenue,itemmarketfees,jailed,peoplebusted,failedbusts,peoplebought,peopleboughtspent,hospital,medicalitemsused,bloodwithdrawn,reviveskill,revives,revivesreceived,heahits,machits,rifhits,smghits,shohits,pishits,grehits,piehits,slahits,axehits,chahits,h2hhits,mailssent,friendmailssent,factionmailssent,companymailssent,spousemailssent,classifiedadsplaced,personalsplaced,criminaloffenses,vandalism,theft,counterfeiting,fraud,illicitservices,cybercrime,extortion,illegalproduction,organisedcrimes,searchforcashskill,bootleggingskill,graffitiskill,shopliftingskill,pickpocketingskill,cardskimmingskill,burglaryskill,hustlingskill,disposalskill,crackingskill,forgeryskill,scammingskill,bountiesplaced,totalbountyspent,bountiescollected,totalbountyreward,bountiesreceived,receivedbountyvalue,cityfinds,dumpfinds,itemsdumped,booksread,boostersused,consumablesused,candyused,alcoholused,energydrinkused,statenhancersused,eastereggs,eastereggsused,virusescoded,traveltimes,traveltime,itemsboughtabroad,huntingskill,attackswonabroad,defendslostabroad,argtravel,mextravel,dubtravel,hawtravel,japtravel,lontravel,soutravel,switravel,chitravel,cantravel,caytravel,drugsused,overdosed,rehabs,rehabcost,cantaken,exttaken,kettaken,lsdtaken,opitaken,pcptaken,shrtaken,spetaken,victaken,xantaken,missionscompleted,contractscompleted,dukecontractscompleted,missioncreditsearned,racingskill,racingpointsearned,racesentered,raceswon,networth,useractivity,activestreak,bestactivestreak,awards,nerverefills,tokenrefills,meritsbought,daysbeendonator,rankedwarringwins,arrestsmade,weaponsbought,dumpsearches,refills
Nanlex [2822740],2822740,"500,894,540","151,270,822","326,037,177","100,580,912","1,078,783,451",87,4808,315,17,146,72,2091,1,2183,8,0,11,86,12564,5386,10968763,8032,1956,1657,46649,2129,0,228,0,1901,1615,6,43392348,25680000,1,100,26848,1925,4,7,1,39901,8357,279,4831,0,0,49,63,22555,15140,390,42,3955,83912095,293,14125,801159374,1922981,219,0,4,0,0,2713,5543,2022,1,0,129,57,6,961,438,300,19,972,1159,360,23,570,16,23,0,3,0,0,0,0,45351,3153,19462,12040,9464,1232,0,0,0,211,100,100,100,100,100,100,100,100,100,1,100,64,115,24252090,26,2888011,24,5245551,320,2197,591,1,255,3429,1320,1801,308,0,23,8,19,2128,30931200,59696,31,84,237,1004,58,100,103,58,155,123,183,189,97,58,2256,40,1141,284225000,0,79,0,0,0,0,0,0,45,2130,1,275,275,8653,1,27,27,7,6340113841,2813315,187,785,367,52,3,0,959,38,0,0,0,666
Lost_rogue52 [2752495],2752495,"349,688,041","622,510,195","380,769,483","38,833,581","1,391,801,300",91,7519,445,42,142,195,1763,22,1993,115,8,37,183,25342,9557,19239454,7698,2350,4359,116999,18517,4447,6300,4500,3270,3551,112,127963166,111533681,1,100,31420,2114,0,2,0,2689,8182,517,1884,2,4,225,70,54200,25870,1005,754,40051,2387240149,0,0,0,0,116,0,2,1,632500,2687,6555,2324,2,4,128,434,140,456,2113,136,144,301,2243,853,154,502,232,21,1,9,0,2,0,0,51975,4390,19867,10740,11908,1010,4060,0,0,214,100,100,100,100,100,100,100,100,100,100,100,35,56,14386537,57,6010524,107,44743773,471,2393,7564,6,401,17706,16475,1063,168,0,16,6,80,1996,21600000,51403,18,182,200,146,283,106,98,58,153,79,467,96,347,163,2378,59,1722,427985000,66,61,0,14,0,50,0,0,60,2127,1,557,557,22373,12,2124,2293,316,22178126855,8071387,227,746,439,287,8,45,1198,35,0,0,0,792
Subzero [2075640],2075640,"591,425,496","863,891","224,283,613","600,241,238","1,416,814,238",31,7941,570,5,145,913,2942,6,2125,29,13,31,323,19358,3719,20384605,10925,3832,2745,44129,200,200,0,0,0,6664,99,21182621,3719130,0,100,32637,1734,3,175,328,1388786,15633,1125,1901,0,1,368,124,430,12750,6531,566,28701,3102276496,0,0,0,0,303,5,33,3,6698600,4758,3643,119,7,33,241,2,405,689,161,98,316,8,4339,563,2207,0,31,665,414,67,125,64,4,7,43211,2648,30014,2598,6949,1000,2,0,0,556,12,77,100,100,100,100,1,2,1,1,29,1,103,31477302,101,7994306,426,135613289,1092,23,456,7,246,2313,4,2047,262,0,13,8,19,313,6652800,7515,9,5,15,1,12,7,2,0,2,231,41,0,8,9,2240,57,144,36000000,23,86,0,1,2,4,0,0,61,2057,1,33,33,404,5,578,559,100,5992799378,5805651,63,415,352,59,6,11,2472,34,0,0,0,525
Onyx [2214797],2214797,"268,342,263","1,000,054,676","170,972,893","10,144","1,439,379,976",73,2434,109,46,40,100,1084,46,1955,11,30,29,251,9331,5300,5768552,20765,743,1670,39690,12395,2932,3500,3100,2863,864,13,4180018,1233135,1,100,7708,296,0,107,53,597887,17032,2975,1086,1,4,55,28,1914,35323,22005,49,862,496083180,0,0,0,0,128,0,4,0,0,1500,4132,339,1,3,132,36,109,362,393,148,105,25,432,365,346,104,107,41,3,13,4,0,0,0,42324,3010,11903,8704,14562,770,3375,0,0,424,100,100,100,2,100,100,100,100,100,100,100,84,151,11683719,241,1501291,39,5376000,881,239,5054,2,46,7663,798,6666,199,0,23,11,24,354,4579200,7277,7,57,31,94,53,0,0,0,50,6,103,0,1,47,2011,32,334,82950000,52,16,2,12,0,0,3,0,12,1914,1,231,231,5827,10,1882,1738,308,8574615374,2111561,373,373,393,199,0,12,536,13,0,0,0,297
Carlosbc01 [2370670],2370670,"416,257,719","400,556,303","345,719,706","401,393,159","1,563,926,887",79,4653,370,60,92,155,2363,21,1997,14,7,2726,168,17298,6391,10220696,5729,1111,2380,32862,5396,2000,0,1396,2000,3848,37,22474363,4279428,0,100,20209,802,3,96,5,253529,14591,535,1211375,1,4,124,86,17910,5866,4325,567,140015,1553708949,0,0,0,0,996,22,26,0,0,2951,2814,234,5,16,209,0,11,318,198,0,84,138,2883,2,764,320,81,156,5,37,67,5,0,0,0,0,0,0,0,0,0,0,0,501,1,1,1,1,1,1,1,1,1,1,1,1,71,60211186,64,11650801,61,22355000,1178,3574,5774,5,436,12266,2712,9177,377,0,14,2,14,596,5529600,16083,27,146,92,11,92,13,19,9,20,74,116,97,31,114,2433,42,499,116140000,21,102,0,19,6,0,0,0,70,2212,1,167,167,3757,5,699,533,141,3358577704,2953197,7,517,338,5,1,31,1907,52,0,0,0,271
CalliBee [2632966],2632966,"414,311,965","365,541,910","392,983,682","492,532,546","1,665,370,103",93,6309,479,139,211,68,1880,5,2148,50,2,27,156,26483,12186,16598201,10783,1197,5041,74622,26914,258,0,1777,24879,3808,25,51249909,9730853,0,100,35240,1102,3,456,30,482405,11063,891,241,7,0,477,1,24741,2494,5,0,0,0,0,0,0,0,565,1432,341,1,1097500,2688,5701,1610,3,8,310,0,73,854,529,187,195,37,3479,540,140,254,71,40,4,14,3,4,0,0,61209,2411,16918,10104,17943,1223,12610,0,0,325,100,100,100,100,100,100,100,100,100,100,100,100,48,1786795,45,998600,20,1310005,814,517,681,1,63,16311,7559,8150,602,0,29,4,17,922,11836800,26519,44,30,182,24,22,11,8,5,630,25,113,3,60,21,2295,38,484,121000000,27,17,0,0,0,0,0,0,60,2190,1,1003,1003,45525,15,3898,4087,619,12089787267,3236102,1279,1279,415,269,0,5,1609,27,0,0,0,724
MasterF1re [2854737],2854737,"420,540,390","1,012,544,521","270,115,995","172,913","1,703,373,819",87,5244,416,87,148,64,1503,9,2275,45,1,60,144,20323,6423,12867078,10898,1538,3366,85277,6582,2856,2608,1059,59,1237,8,173733588,44963872,0,100,26820,943,0,125,15,191983,6257,276,6473,5,2,222,108,51206,20358,2885,1500,74499,9378975740,84,3067,4227315983,68826820,535,1161,348,12,3500100,2263,14585,11241,1,0,157,330,159,945,933,387,245,256,270,961,648,10,163,681,122,191,102,5,0,0,51832,5949,18318,10120,5423,1716,10306,0,0,152,100,100,100,100,100,100,100,19,100,100,100,52,411,128428194,181,29568958,53,21972295,715,1140,5058,3,73,18775,3600,13282,1893,0,28,6,68,1946,24710400,52620,63,881,194,295,112,112,233,59,352,120,241,87,228,107,2732,62,763,176640000,371,27,51,53,49,1,14,0,61,2103,1,562,562,23372,15,1949,2355,363,7736175200,4733209,897,897,435,115,17,23,862,35,0,0,0,771
Erectangle [2778101],2778101,"293,150,986","500,027,589","223,801,745","700,209,979","1,717,190,299",35,8557,736,157,60,308,1527,37,2070,72,33,276,136,30591,13412,16432357,5517,2872,3790,54613,16245,5383,2664,3160,5038,6521,406,297790285,17243642,0,100,32233,3996,0,0,0,0,8078,595,16725,0,5,83,67,87302,22055,4967,515,23939,770036158,259,11473,584715339,4277950,382,0,24,7,2787900,2775,13645,9494,1,1,340,106,302,688,117,356,101,491,4071,1313,1086,132,105,42,5,21,0,0,0,0,66888,6215,20965,10714,17540,3271,8183,0,0,286,100,100,100,100,100,100,100,100,100,100,100,100,127,5867664,132,19820417,79,14696778,411,348,5687,5,62,25508,4226,20405,877,0,31,8,151,3262,40262400,89404,32,771,210,1244,107,70,146,51,610,63,406,52,438,75,2871,74,6443,1593000000,82,89,0,0,1,0,0,0,64,2635,1,621,621,24156,10,1604,1635,244,13004332865,9898162,1096,1096,454,416,21,15,1094,30,0,0,0,843
CalvinDummers [2563819],2563819,"1,001,635,318","649,578,730","601,237,001","557,635,805","2,810,086,854",98,11431,764,79,284,293,2947,20,2023,68,20,23,135,41711,15673,34815537,9446,3250,6887,200863,12270,3750,500,2020,6000,7088,244,115979354,50416303,4,100,48063,2488,7,341,294,666899,12477,653,1661,14,18,755,443,8099,25059,14061,343,31441,1106225584,0,0,0,0,543,8,26,5,7986400,4179,6530,982,74,1037,595,70,391,1093,599,151,714,222,4442,1045,2224,462,256,311,19,127,17,11,0,1,40747,4001,10372,6172,10409,1582,8211,0,0,377,100,100,100,100,47,100,29,100,100,100,10,22,391,84721190,561,108674906,369,133957063,681,292,5114,6,305,4830,514,2952,1364,0,9,6,42,1223,18144000,32352,26,367,106,108,52,112,86,75,153,83,366,85,59,44,3834,67,3269,779545000,11,21,1,12,16,0,0,0,48,3725,1,498,498,16914,6,375,536,58,2942964855,7841772,22,624,445,137,1,14,1793,44,0,0,0,491
-John- [1691350],1691350,"711,797,404","712,915,863","754,578,931","732,214,875","2,911,507,073",96,15985,1584,78,857,721,12893,71,2128,61,52,104,101,59719,44491,42958774,6398,5643,9407,131215,6574,892,2520,1000,2162,8200,160,150413881,40941544,0,100,83333,709,0,4075,3289,5986701,18269,1201,5471,13,8,567,1611,11355,35406,14738,3520,144136,81436013732,0,0,0,0,580,307,384,38,30898300,19722,18831,1183,41,401,1758,245,114,712,436,123,103,120,13247,203,328,118,149,28216,460,26281,52,26,0,0,35380,2521,12406,3680,14193,16,2564,0,0,301,8,100,100,76,3,2,5,2,5,70,7,39,1002,697483023,446,77879037,805,340375185,537,489,5042,3,135,11213,1898,8908,407,0,3,2,3,344,3628800,6968,9,17,99,9,51,4,15,4,7,15,173,6,24,36,4467,97,2062,484085000,50,58,21,19,9,1,6,0,195,4108,1,23,23,331,5,572,614,56,1113816526,32175199,1,118,431,36,3,3,2414,19,0,0,0,1339
Zithro [2047913],2047913,"815,485,320","798,197,256","760,848,369","826,934,965","3,201,465,910",91,4448,210,30,211,165,1624,33,2273,9,123,5,120,16558,9004,15795506,8660,947,3138,37178,7294,1294,0,3500,2500,2266,7,21807947,7292586,0,100,23848,363,0,241,63,1096152,18745,3962,3120,0,0,713,45,66503,20057,13701,307,51667,2647931615,0,0,0,0,84,0,8,0,0,2468,2638,85,1,0,275,0,0,1568,21,42,164,5,1956,444,165,96,11,87,18,33,0,2,0,0,29083,0,7977,310,18710,0,2086,0,0,283,96,19,1,4,1,1,1,1,1,1,1,1,183,239175150,16,1926708,127,8035098,542,268,5006,4,428,5649,4019,1424,206,0,7,0,0,424,7257600,11620,1,23,57,7,11,4,3,0,2,3,174,213,2,5,2940,63,747,168250000,0,37,0,0,0,0,0,0,4,2897,1,151,151,3738,3,205,163,29,14424399509,1779226,0,330,360,1,3,0,1943,19,0,0,0,1566
Rokiyam [2739056],2739056,"310,285,398","1,590,091,883","275,305,516","635,485,472","2,811,168,269",96,9702,438,266,460,726,1727,83,2484,112,19,45,502,33433,21446,24330037,12745,4975,5329,148877,13081,4467,2266,1267,5081,5573,20,22217480,3817532,1,100,37052,2534,0,15,0,100134,7241,5400,3891,10,105,236,134,63812,2310,6892,2309,153217,13530438732,419,21774,3136562793,86641574,164,22,14,2,1675400,2748,4889,1060,4,11,331,129,178,1741,3941,180,471,248,566,1078,271,1500,124,116,0,42,3,4,1,0,71069,6550,17162,10813,21821,4694,10029,0,0,208,100,100,100,100,100,100,100,100,100,100,100,100,77,11594210,137,17406826,87,19117048,1221,2528,5025,7,403,11761,6078,1685,3998,1,31,14,153,4179,36460800,114726,47,162,255,311,618,287,125,71,320,208,443,229,838,729,2695,56,2458,581890000,58,30,1,2,0,1,0,1,36,2566,1,938,938,42998,12,2779,2520,520,128784467924,8499427,1045,1045,507,652,13,48,1190,49,0,0,0,850
Uncensored [2749598],2749598,"866,974,145","250,407,685","725,304,989","1,102,796,850","2,945,483,669",100,14565,1524,1126,3583,2768,10246,37,2464,716,468,269,609,133778,27520,281587879,38255,7067,26322,396830,108686,23152,29896,25503,30135,3778,260,4517131058,350990304,205,100,123121,5714,27,148,26,346782,9365,3717,38831,59,494,1006,613,5093,978919,23496,625,18463,31699443755,0,0,0,0,286,599,133,509,110380800,19043,25373,1317,13,49,1502,271,654,4563,3758,910,1044,1128,2553,1465,727,100,173,607,65,304,4,0,0,2,82873,10000,24259,10546,26828,4713,6527,0,0,181,100,100,100,100,100,100,100,100,100,100,100,100,902,334353409,545,108079116,1556,310594017,836,1105,6135,10,642,15172,565,7963,6644,0,30,21,101,364,3456000,9908,9,212,29,13,56,0,3,1,0,10,244,1,4,32,3529,56,1620,373790000,84,50,51,0,50,0,2,0,125,3167,1,1087,1087,50003,17,4344,4365,917,16509122292,23831736,1212,1212,532,997,799,50,1212,62,0,0,0,1102
Sexy-Alexis [2808985],2808985,"648,195,463","430,920,579","426,509,399","415,400,611","1,921,026,052",90,5310,580,162,1128,399,2465,8,2143,51,9,43,113,25003,9310,28571438,11801,1392,4345,81039,13755,3001,5478,1456,3820,2510,8,60139193,2300587,8,100,28351,1336,0,457,193,1533854,8089,1766,833,1,3,196,7,14425,36594,2647,587,20509,4948620370,0,0,0,0,139,0,8,0,0,3844,13616,8450,1,0,302,67,128,1085,503,277,164,127,1448,1416,134,309,50,1169,85,221,30,12,0,0,46753,6307,15233,5138,9204,7786,3085,0,0,149,100,100,100,100,100,100,84,2,100,100,1,14,71,14469874,40,16176733,63,18618266,945,3335,5031,5,301,14531,1865,9655,3011,0,31,21,61,807,10108800,22114,63,118,12,2,56,12,4,1,364,8,215,58,34,53,2574,44,852,191250000,78,54,25,1,0,0,1,0,60,2355,1,483,483,16861,9,1831,1622,302,-18900608,6285953,36,775,415,409,326,19,994,40,0,0,0,747
Rich [900727],900727,"1,337,904,058","1,439,122,179","1,207,163,902","1,166,350,966","5,150,541,105",100,20857,1261,103,459,5255,14702,119,2261,83,1152,158,628,97767,61315,104553619,13460,10534,16610,225164,12336,5206,2000,2500,2630,12603,140,4682858766,330012187,11,100,104546,920,0,2271,1138,2616117,21998,1595,1776,15,7,1955,875,9868,273672,48633,844,284480,32467430056,0,0,0,0,1511,1576,623,537,765483327,18227,25054,112,15,88,1398,366,233,10185,1495,186,212,463,7466,2902,1063,128,86,35616,1929,29951,572,239,127,1,86557,3503,40121,8159,22759,6853,5162,0,0,252,100,100,100,100,100,40,86,100,1,16,1,1,2449,1859855792,170,45782557,630,184793169,2028,1383,34321,15,1433,3231,320,1090,1821,6,19,3,21,390,432000,6134,10,45,36,17,110,26,43,10,11,19,69,15,60,10,5816,161,12973,2989115000,86,61,20,0,55,1,0,0,634,4950,1,160,160,3972,26,2451,2461,400,10876184233,40412516,13,98,510,837,423,50,4330,42,0,0,0,2855
Jaumzin [2677601],2677601,"483,038,628","645,468,600","400,564,913","221,600,081","1,750,672,222",89,5077,108,6,139,66,2030,2,2283,1,6,9,104,13330,6071,11794846,7779,2064,1851,39985,1281,0,0,390,891,2552,29,50411063,15900000,0,100,26588,1607,0,66,1,441888,8448,639,5252,0,0,78,43,9198,24163,0,530,12460,864648955,193,6780,962350801,8833476,315,105,47,0,0,2338,2325,489,1,0,242,10,0,1748,247,216,13,8,1284,1594,19,0,4,43,11,22,0,0,0,0,54496,6010,18245,9281,12348,2013,6599,0,0,337,100,100,100,100,100,100,100,100,100,100,100,92,143,16675224,5,902000,75,17466001,735,23,1030,1,203,12719,4103,8498,118,0,24,4,4,1283,23068800,29642,57,377,626,107,54,644,39,50,87,16,228,13,30,15,2589,50,1047,261090000,6,41,0,0,0,0,0,0,10,2529,1,94,94,1637,10,1632,1887,238,6051546139,5142939,1045,1045,385,322,0,0,1068,24,0,0,0,741
CleverGirl [2736995],2736995,"400,026,677","141,777,536","370,684,253","769,277,760","1,681,766,226",90,7612,558,108,761,141,2698,20,2199,41,75,21,121,28107,17288,19655136,20949,2588,4365,94681,5842,0,492,0,5350,3573,24,158168912,59728281,2,100,43115,2603,31,297,11,811900,7153,562,1468,11,12,509,28,17369,17243,2850,4096,66098,3611262330,685,6702,1755508652,15385493,346,46,37,2,1230000,3608,5025,566,9,35,383,28,0,226,1352,2217,223,28,2660,898,75,1,41,360,25,233,16,7,0,0,63268,5901,21783,11712,17871,2537,3464,0,0,249,100,100,100,100,100,100,100,100,100,100,100,100,100,16253828,715,183033031,309,75750945,522,1031,5048,3,55,9635,229,4579,4827,0,29,9,42,1286,11404800,35036,25,428,182,57,173,29,65,55,97,39,212,41,420,98,2129,41,631,141325000,60,9,21,3,4,0,0,0,26,2005,1,549,549,22394,3,252,263,41,9837561643,7036018,1121,1121,443,245,6,45,1258,55,0,0,0,490
MonChoon [2250591],2250591,"1,379,595,125","395,024,583","1,378,752,560","1,724,528,027","4,877,900,295",100,17556,2106,658,1528,10226,5956,14,2501,2026,1017,826,2704,97158,38621,124711890,24829,11753,19264,1138075,23370,7525,6026,3570,6249,5007,206,585867399,41111010,61,100,108161,1172,19,1454,729,2589856,18797,356,11786,13,94,1215,2111,27207,129082,103740,7579,319864,74996487426,0,0,0,0,733,1111,185,26,30019474,13403,25242,7425,1,0,823,2268,2513,3785,4033,1044,2172,1350,2990,2985,1725,1519,1101,1384,32,647,42,23,1,0,140790,10000,41691,15270,23523,17765,32541,0,0,374,100,100,100,100,100,100,100,100,100,100,100,100,232,109153610,506,73242130,809,179716126,1278,7602,5248,19,283,46756,1194,44007,1555,1,31,14,133,1213,16934400,34780,99,948,188,55,100,73,56,52,99,302,251,74,80,71,5386,80,2869,674575000,66,50,50,51,52,50,50,50,139,4821,1,1478,1478,75256,46,4285,9343,3404,39987721762,21013031,1719,1719,590,1916,313,50,2258,53,0,0,0,1859
McGummy [2264192],2264192,"1,243,838,653","2,100,636,915","1,288,918,969","1,380,073,336","6,013,467,873",100,22894,1750,720,2804,2301,4179,89,2711,310,1005,345,1028,119545,45327,159435098,33535,6992,22566,1352908,68605,15308,21648,10409,21240,8764,935,4337925149,155520000,58,100,131989,3478,24,1180,1050,3041696,17310,365,68132,28,41,1414,3214,29211,148783,90757,15569,775382,95286274907,1733,30955,21848904748,94982747,804,2596,517,500,59162269,8975,18831,2553,1,0,916,944,733,3473,3548,1918,1811,1746,6291,1823,1609,479,427,1335,202,658,72,3,0,0,107831,7898,42291,11326,34329,4209,7778,0,0,359,100,100,100,100,100,100,100,100,100,100,100,100,779,216297132,1036,197039144,429,160629634,969,1228,5070,10,720,18487,6020,6031,6436,5,28,16,133,749,8553600,20501,4,416,44,107,84,55,21,26,65,3,274,7,52,55,5775,133,3866,903930000,56,59,50,56,50,4,50,2,124,5317,1,1309,1309,63498,13,2534,2597,636,25859678257,24425633,204,723,568,1513,208,50,2222,54,0,0,0,1649
Holmberg68 [2183760],2183760,"317,333,968","266,924,825","266,912,312","266,911,563","1,118,082,668",100,18432,1439,316,129,110,5484,20,2108,133,8,36,191,72759,44284,43973907,7481,4979,11283,614508,160182,42600,33600,42632,41350,5295,17,978039053,66817249,0,100,78315,1279,74,1132,433,4072367,17959,2141,1944,0,0,156,1,45821,18024,300,6076,98472,11940527730,0,0,0,0,882,70,69,0,0,7478,13675,46,6,23,609,100,100,125,6032,101,106,3127,6527,461,1322,342,175,57,1,15,0,0,0,0,70860,2665,27377,9242,22365,1256,7955,0,0,420,100,100,100,100,100,100,100,100,100,100,100,100,95,8652483,295,17299083,139,40401680,1970,586,5339,29,149,56333,42509,13471,353,0,11,3,39,1982,45187200,51265,100,278,470,62,23,71,54,61,67,1318,184,72,24,46,2468,52,166,40665000,50,864,51,51,68,7,50,11,304,1008,1,2274,2274,113870,13,2501,3247,336,18788580632,7864443,1608,1608,454,7,1,50,2118,56,0,0,0,1280
Turbothecnt [2173361],2173361,"1,001,393,065","1,218,846,039","1,261,569,143","3,011,069,317","6,492,877,564",100,19613,1487,235,501,111,2642,43,2315,97,18,54,376,64577,31714,52562164,8097,4978,10117,1181185,71249,27970,21446,16000,5833,11649,44,1159202760,23832088,1,100,80300,783,1,679,199,3357846,13462,1380,43628,13,36,130,19,78630,111548,10648,9503,555991,14324694392,0,0,0,0,2886,11797,1636,66,30667539,6047,13592,1909,8,36,396,1545,1183,4275,851,172,447,790,6626,1092,657,1772,256,225,2,41,5,7,0,0,100989,2710,35753,14941,27666,2274,17645,0,0,396,100,100,100,100,100,100,100,100,100,100,100,87,800,101858499,430,71943287,193,44278950,1151,1174,6041,21,658,49500,8996,38253,2251,0,16,12,138,4520,44409600,105601,48,1305,162,420,556,135,99,238,763,115,591,94,1122,387,5924,135,8315,1852565000,75,194,11,92,7,7,13,2,213,5306,1,1130,1130,44476,13,2504,3003,439,6296810522,14710967,1718,1718,508,1588,57,50,2182,60,0,0,0,2024
ChocolateDream [2311410],2311410,"660,680,109","1,124,769,085","811,298,090","809,682,344","3,406,429,628",100,11157,472,107,522,101,2257,22,2270,47,3,20,212,41389,20533,33484178,10151,2534,7514,97064,26188,4432,6102,210,15444,6217,43,73200434,10504756,0,100,66925,570,1,760,100,994483,9714,85,3501,13,13,675,323,27003,60823,2105,1559,82405,3699973391,0,0,0,0,559,674,54,0,0,3209,34590,14521,1,0,334,117,119,1383,1424,107,110,192,5082,1322,639,573,125,123,8,59,26,3,0,0,0,0,0,0,0,0,0,0,0,354,1,1,1,1,1,1,1,1,1,1,1,1,103,27130661,49,3947193,61,16493574,829,276,5142,8,207,25470,6114,17993,1363,0,9,2,83,1320,15552000,35926,31,157,115,333,138,63,62,50,58,64,226,56,139,131,3789,74,973,229935000,84,154,50,4,46,0,15,0,39,3391,1,655,655,27530,16,2799,3236,672,3595025437,5797658,0,565,425,932,308,35,2081,57,0,0,0,1428
SnowBadger87 [2465113],2465113,"1,174,811,883","1,010,563,853","1,142,388,208","1,759,225,925","5,086,989,869",100,11153,699,43,1048,109,2247,13,2391,76,4,250,173,40732,18918,36497520,10505,3006,6244,112091,10915,2575,0,3860,4480,5095,183,120973067,16416000,2,100,70369,1238,4,1089,433,1969087,13839,483,2654,1,7,400,141,24301,73189,1000,2656,250821,6641325006,0,0,0,0,1262,2871,420,18,4724235,3684,13282,6638,10,58,304,100,163,2202,470,112,111,804,4537,1689,234,641,155,122,7,38,25,0,0,0,103122,10134,21238,15503,32623,7521,16103,0,0,316,100,100,100,100,100,100,100,100,100,100,100,100,44,14455046,338,67371915,46,19157003,677,1006,5008,7,491,29443,679,27557,1207,0,23,6,109,8211,48816000,238027,31,628,101,59,5634,63,56,198,1186,91,547,175,104,98,5022,102,2569,598690000,60,50,50,50,50,50,50,50,216,4390,1,470,470,18311,25,6610,6097,1193,15495367689,10329384,1719,1719,519,1483,2,50,1948,55,0,0,0,1627
JJC [462912],462912,"1,131,270,678","1,500,950,103","1,200,749,878","850,232,652","4,683,203,311",100,9990,605,57,627,162,2666,6,2392,53,7,59,229,31923,14768,26888710,25213,3451,4334,116615,7083,2461,500,1589,2533,4450,87,457594867,23806022,2,100,48612,710,0,781,214,2628027,23905,591,2876,2,0,158,139,56866,24678,20533,364,19113,4115865874,0,0,0,0,1092,1366,205,21,5308162,3680,22520,15598,8,39,208,39,102,979,1218,222,128,1011,4739,180,977,101,137,761,77,81,12,23,16,0,90974,6485,18733,10279,43684,1586,10207,0,0,230,100,100,100,100,100,100,100,100,100,100,100,100,117,16906022,56,8152573,89,19465940,1002,210,5030,2,90,36134,8207,26924,1003,0,31,4,115,1411,18144000,37193,23,612,78,67,151,308,40,9,149,67,336,27,122,135,4786,106,3781,880105000,26,178,0,0,32,0,0,0,323,4224,1,244,244,7484,6,218,703,52,28309166274,9479184,805,805,497,727,4,39,1747,48,0,0,0,1725
BWub [2327020],2327020,"750,208,226","573,621,199","550,172,302","2,500,892,130","4,374,893,857",100,11535,75,64,640,127,2182,105,2542,6,17,3,446,37345,20952,33436696,7869,3126,5579,40889,70,0,70,0,0,10209,50,78141392,11944554,0,100,64335,1116,4,591,85,1619431,16597,1403,847,0,0,45,1,19017,4750,7125,465,38720,4588377321,0,0,0,0,232,24,5,41,18041752,2701,4690,1821,2,4,512,2,0,205,2167,62,22,1,5759,2434,879,95,5,21,6,12,4,3,0,0,76953,3377,33654,9469,25710,1050,3687,0,0,409,100,100,100,100,100,100,100,100,100,100,100,79,759,55753901,12,298407,74,20972746,1482,209,77,15,101,9755,7265,806,1684,0,17,5,0,3226,49507200,89278,8,194,334,218,189,367,54,13,436,246,383,888,217,215,4102,72,1666,382510000,1,216,0,1,0,0,0,0,161,3719,1,28,28,456,6,799,735,118,16136302690,2923127,1004,1004,421,241,2,49,2135,57,0,0,0,1549
Fucitol [2253786],2253786,"489,063,661","3,506,905,039","424,949,746","225,806,658","4,646,725,104",99,8802,319,43,435,71,1765,18,2397,24,10,19,376,29377,15185,23879582,8118,2120,5170,112397,2615,650,0,1379,586,4719,13,195267781,6463813,0,100,48334,752,16,636,287,2648499,14385,1486,396,5,0,54,47,37375,531,52622,797,15766,734312930,0,0,0,0,623,3447,329,167,9707633,2535,16562,12788,3,9,230,33,0,2347,243,121,831,134,4194,495,108,176,150,79,6,53,6,0,0,0,93467,6028,31409,10872,25560,4994,14604,0,0,388,100,100,100,100,100,100,100,100,100,100,100,100,17,5940012,143,15317662,18,14301666,1184,1037,2299,8,65,36019,9417,26118,484,0,22,2,63,4582,60825600,127303,89,508,252,532,394,401,228,272,539,430,463,374,450,499,4465,74,1505,344725000,94,164,4,22,10,1,3,1,123,4040,1,271,271,7790,11,2203,2469,311,14812870376,4932525,1719,1719,466,796,0,20,2180,58,0,0,0,1168
